"","work_year","job_category","salary_in_usd","experience_level","employment_type","work_setting","company_size","is_Data_Engineer","is_Data_Scientist","is_Data_Analyst","is_Machine_Learning_Engineer","is_Applied_Scientist","is_Research_Scientist","is_Analytics_Engineer","is_Data_Architect","is_residence_US"
"3576",2023,"Data Science and Research",212800,"Senior","Full-time","In-person","L",0,0,0,0,0,1,0,0,1
"3577",2023,"Data Science and Research",124100,"Senior","Full-time","In-person","L",0,0,0,0,0,1,0,0,1
"3578",2023,"Machine Learning and AI",247500,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"3579",2023,"Machine Learning and AI",172200,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"3580",2023,"Data Science and Research",189750,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,0
"3581",2023,"Data Science and Research",119213,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,0
"3582",2023,"Leadership and Management",190000,"Senior","Full-time","Remote","M",0,0,0,0,0,0,1,0,0
"3583",2023,"Leadership and Management",140000,"Senior","Full-time","Remote","M",0,0,0,0,0,0,1,0,0
"3584",2023,"Machine Learning and AI",228830,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"3585",2023,"Machine Learning and AI",148590,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"3586",2023,"Machine Learning and AI",140000,"Mid-level","Full-time","Remote","S",0,0,0,0,0,0,0,0,1
"3587",2023,"Machine Learning and AI",180514,"Senior","Full-time","Remote","M",0,0,0,0,0,0,0,0,0
"3588",2023,"Machine Learning and AI",108308,"Senior","Full-time","Remote","M",0,0,0,0,0,0,0,0,0
"3589",2023,"Machine Learning and AI",220000,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"3590",2023,"Machine Learning and AI",170000,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"3591",2023,"BI and Visualization",169000,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"3592",2023,"BI and Visualization",110600,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"3593",2023,"Data Engineering",180514,"Senior","Full-time","Remote","M",1,0,0,0,0,0,0,0,0
"3594",2023,"Data Engineering",108308,"Senior","Full-time","Remote","M",1,0,0,0,0,0,0,0,0
"3595",2023,"Data Engineering",247300,"Senior","Full-time","Remote","M",1,0,0,0,0,0,0,0,1
"3596",2023,"Data Engineering",139700,"Senior","Full-time","Remote","M",1,0,0,0,0,0,0,0,1
"3597",2023,"Data Engineering",77737,"Senior","Full-time","Remote","M",1,0,0,0,0,0,0,0,0
"3598",2023,"Data Engineering",64311,"Senior","Full-time","Remote","M",1,0,0,0,0,0,0,0,0
"3599",2023,"Data Science and Research",205500,"Senior","Full-time","In-person","M",0,0,0,0,0,1,0,0,1
"3600",2023,"Data Science and Research",132500,"Senior","Full-time","In-person","M",0,0,0,0,0,1,0,0,1
"3601",2023,"Data Analysis",75000,"Mid-level","Full-time","Remote","M",0,0,1,0,0,0,0,0,1
"3602",2023,"Data Analysis",65000,"Mid-level","Full-time","Remote","M",0,0,1,0,0,0,0,0,1
"3603",2023,"Data Engineering",121000,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"3604",2023,"Data Engineering",78000,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"3605",2023,"Data Engineering",160000,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"3606",2023,"Data Engineering",145000,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"3607",2023,"Data Engineering",75577,"Senior","Full-time","Remote","M",1,0,0,0,0,0,0,0,0
"3608",2023,"Data Engineering",62433,"Senior","Full-time","Remote","M",1,0,0,0,0,0,0,0,0
"3609",2023,"Data Science and Research",238000,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,0
"3610",2023,"Data Science and Research",156000,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,0
"3611",2023,"Data Analysis",204500,"Senior","Full-time","In-person","M",0,0,1,0,0,0,0,0,1
"3612",2023,"Data Analysis",138900,"Senior","Full-time","In-person","M",0,0,1,0,0,0,0,0,1
"3613",2023,"Machine Learning and AI",204500,"Senior","Full-time","Remote","M",0,0,0,1,0,0,0,0,1
"3614",2023,"Machine Learning and AI",142200,"Senior","Full-time","Remote","M",0,0,0,1,0,0,0,0,1
"3615",2023,"Data Engineering",160000,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"3616",2023,"Data Engineering",120000,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"3617",2023,"Data Engineering",254000,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"3618",2023,"Data Engineering",200000,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"3619",2023,"Data Science and Research",228000,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"3620",2023,"Data Science and Research",136000,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"3621",2023,"Data Science and Research",233300,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"3622",2023,"Data Science and Research",155500,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"3623",2023,"BI and Visualization",64781,"Mid-level","Full-time","Remote","L",0,0,0,0,0,0,0,0,0
"3624",2023,"Data Analysis",94000,"Senior","Full-time","In-person","M",0,0,1,0,0,0,0,0,1
"3625",2023,"Data Analysis",81900,"Senior","Full-time","In-person","M",0,0,1,0,0,0,0,0,1
"3626",2023,"Data Engineering",190000,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"3627",2023,"Data Engineering",140000,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"3628",2023,"Data Engineering",199000,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,0
"3629",2023,"Data Engineering",162000,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,0
"3630",2023,"Data Analysis",92280,"Senior","Full-time","In-person","M",0,0,1,0,0,0,0,0,0
"3631",2023,"Data Analysis",67672,"Senior","Full-time","In-person","M",0,0,1,0,0,0,0,0,0
"3632",2023,"Data Engineering",208000,"Senior","Full-time","Remote","M",1,0,0,0,0,0,0,0,1
"3633",2023,"Data Engineering",109500,"Senior","Full-time","Remote","M",1,0,0,0,0,0,0,0,1
"3634",2023,"Data Quality and Operations",240000,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"3635",2023,"Data Quality and Operations",238530,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"3636",2023,"Data Quality and Operations",95000,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"3637",2023,"Data Quality and Operations",82000,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"3638",2023,"Data Analysis",80000,"Executive","Full-time","In-person","M",0,0,1,0,0,0,0,0,1
"3639",2023,"Data Analysis",70000,"Executive","Full-time","In-person","M",0,0,1,0,0,0,0,0,1
"3640",2023,"BI and Visualization",155000,"Senior","Full-time","Remote","M",0,0,0,0,0,0,0,0,1
"3641",2023,"BI and Visualization",130000,"Senior","Full-time","Remote","M",0,0,0,0,0,0,0,0,1
"3642",2023,"Data Analysis",169000,"Senior","Full-time","In-person","M",0,0,1,0,0,0,0,0,1
"3643",2023,"Data Analysis",110600,"Senior","Full-time","In-person","M",0,0,1,0,0,0,0,0,1
"3644",2023,"Data Science and Research",190000,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"3645",2023,"Data Science and Research",150000,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"3646",2023,"Data Science and Research",154700,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"3647",2023,"Data Science and Research",118900,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"3648",2023,"Data Engineering",232960,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"3649",2023,"Data Engineering",166400,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"3650",2023,"Data Science and Research",156000,"Mid-level","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"3651",2023,"Data Science and Research",105000,"Mid-level","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"3652",2023,"Machine Learning and AI",193000,"Senior","Full-time","Remote","M",0,0,0,1,0,0,0,0,0
"3653",2023,"Machine Learning and AI",143000,"Senior","Full-time","Remote","M",0,0,0,1,0,0,0,0,0
"3654",2023,"Data Engineering",190000,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"3655",2023,"Data Engineering",140000,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"3656",2023,"Data Analysis",138860,"Senior","Full-time","In-person","M",0,0,1,0,0,0,0,0,1
"3657",2023,"Data Analysis",119610,"Senior","Full-time","In-person","M",0,0,1,0,0,0,0,0,1
"3658",2023,"Data Science and Research",205485,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"3659",2023,"Data Science and Research",156560,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"3660",2023,"Data Science and Research",230000,"Mid-level","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"3661",2023,"Data Science and Research",175000,"Mid-level","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"3662",2023,"Machine Learning and AI",210600,"Senior","Full-time","Remote","M",0,0,0,1,0,0,0,0,0
"3663",2023,"Machine Learning and AI",135000,"Senior","Full-time","Remote","M",0,0,0,1,0,0,0,0,0
"3664",2023,"Data Science and Research",265000,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"3665",2023,"Data Science and Research",153000,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"3666",2023,"Leadership and Management",260000,"Senior","Full-time","In-person","M",0,0,0,0,0,0,1,0,1
"3667",2023,"Leadership and Management",170000,"Senior","Full-time","In-person","M",0,0,0,0,0,0,1,0,1
"3668",2023,"Data Engineering",105000,"Mid-level","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"3669",2023,"Data Engineering",65000,"Mid-level","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"3670",2023,"Data Engineering",157550,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"3671",2023,"Data Engineering",104650,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"3672",2023,"BI and Visualization",225000,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"3673",2023,"BI and Visualization",156400,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"3674",2023,"Data Analysis",150000,"Senior","Full-time","Remote","M",0,0,1,0,0,0,0,0,1
"3675",2023,"Data Analysis",125000,"Senior","Full-time","Remote","M",0,0,1,0,0,0,0,0,1
"3676",2023,"Data Science and Research",135000,"Mid-level","Full-time","Remote","M",0,1,0,0,0,0,0,0,0
"3677",2023,"Data Science and Research",100000,"Mid-level","Full-time","Remote","M",0,1,0,0,0,0,0,0,0
"3678",2023,"Data Analysis",100000,"Mid-level","Full-time","Remote","M",0,0,1,0,0,0,0,0,1
"3679",2023,"Data Analysis",59000,"Mid-level","Full-time","Remote","M",0,0,1,0,0,0,0,0,1
"3680",2023,"Data Science and Research",70132,"Mid-level","Full-time","In-person","M",0,0,0,0,0,0,0,0,0
"3681",2023,"Data Science and Research",51676,"Mid-level","Full-time","In-person","M",0,0,0,0,0,0,0,0,0
"3682",2023,"Data Science and Research",92280,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,0
"3683",2023,"Data Science and Research",79976,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,0
"3684",2022,"BI and Visualization",15000,"Mid-level","Full-time","Remote","M",0,0,0,0,0,0,0,0,0
"3685",2023,"Data Science and Research",64781,"Senior","Full-time","In-person","L",0,1,0,0,0,0,0,0,0
"3686",2023,"Data Science and Research",225000,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"3687",2023,"Data Science and Research",156400,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"3688",2023,"Data Analysis",144100,"Senior","Full-time","Remote","M",0,0,1,0,0,0,0,0,1
"3689",2023,"Data Analysis",89100,"Senior","Full-time","Remote","M",0,0,1,0,0,0,0,0,1
"3690",2023,"Data Engineering",185900,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"3691",2023,"Data Engineering",129300,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"3692",2023,"Leadership and Management",177000,"Mid-level","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"3693",2023,"Leadership and Management",110000,"Mid-level","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"3694",2023,"Data Science and Research",140000,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"3695",2023,"Data Science and Research",100000,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"3696",2023,"Data Science and Research",145000,"Mid-level","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"3697",2023,"Data Science and Research",115000,"Mid-level","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"3698",2023,"Data Engineering",193600,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"3699",2023,"Data Engineering",119700,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"3700",2023,"Data Analysis",94000,"Senior","Full-time","Remote","M",0,0,1,0,0,0,0,0,1
"3701",2023,"Data Analysis",81900,"Senior","Full-time","Remote","M",0,0,1,0,0,0,0,0,1
"3702",2023,"Data Science and Research",164000,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"3703",2023,"Data Science and Research",130000,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"3704",2023,"Data Engineering",190000,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"3705",2023,"Data Engineering",140000,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"3706",2023,"Data Science and Research",131721,"Executive","Full-time","Hybrid","L",0,0,0,0,0,0,0,0,0
"3707",2023,"Data Science and Research",323300,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"3708",2023,"Data Science and Research",184700,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"3709",2023,"Machine Learning and AI",180000,"Mid-level","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"3710",2023,"Machine Learning and AI",120000,"Mid-level","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"3711",2023,"Data Analysis",93918,"Senior","Full-time","In-person","M",0,0,1,0,0,0,0,0,1
"3712",2023,"Data Analysis",51962,"Senior","Full-time","In-person","M",0,0,1,0,0,0,0,0,1
"3713",2023,"Data Science and Research",150000,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"3714",2023,"Data Science and Research",130000,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"3715",2023,"Data Engineering",242000,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,0
"3716",2023,"Data Engineering",134000,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,0
"3717",2023,"Data Architecture and Modeling",104000,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"3718",2023,"Data Architecture and Modeling",86000,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"3719",2023,"Machine Learning and AI",258800,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,0
"3720",2023,"Machine Learning and AI",199200,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,0
"3721",2023,"Data Science and Research",201000,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"3722",2023,"Data Science and Research",122000,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"3723",2023,"Data Analysis",110000,"Mid-level","Full-time","Remote","M",0,0,1,0,0,0,0,0,1
"3724",2023,"Data Analysis",90000,"Mid-level","Full-time","Remote","M",0,0,1,0,0,0,0,0,1
"3725",2023,"Data Science and Research",141100,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"3726",2023,"Data Science and Research",94100,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"3727",2023,"Data Engineering",210000,"Senior","Full-time","Remote","M",1,0,0,0,0,0,0,0,1
"3728",2023,"Data Engineering",165000,"Senior","Full-time","Remote","M",1,0,0,0,0,0,0,0,1
"3729",2023,"Data Engineering",185900,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"3730",2023,"Data Engineering",129300,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"3731",2023,"Data Science and Research",140000,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"3732",2023,"Data Science and Research",126000,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"3733",2023,"Data Science and Research",170000,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"3734",2023,"Data Science and Research",130000,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"3735",2023,"Data Engineering",104584,"Mid-level","Full-time","Remote","M",1,0,0,0,0,0,0,0,0
"3736",2023,"Data Engineering",92280,"Mid-level","Full-time","Remote","M",1,0,0,0,0,0,0,0,0
"3737",2023,"Leadership and Management",208500,"Senior","Full-time","In-person","M",0,0,0,0,0,0,1,0,1
"3738",2023,"Leadership and Management",165000,"Senior","Full-time","In-person","M",0,0,0,0,0,0,1,0,1
"3739",2023,"Data Engineering",77737,"Senior","Full-time","Hybrid","L",1,0,0,0,0,0,0,0,0
"3740",2023,"Data Engineering",86374,"Senior","Full-time","Remote","L",1,0,0,0,0,0,0,0,0
"3741",2023,"BI and Visualization",169000,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"3742",2023,"BI and Visualization",110600,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"3743",2023,"Data Science and Research",185900,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"3744",2023,"Data Science and Research",129300,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"3745",2023,"Data Science and Research",225000,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"3746",2023,"Data Science and Research",156400,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"3747",2023,"Machine Learning and AI",309000,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"3748",2023,"Machine Learning and AI",142000,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"3749",2023,"Data Science and Research",225000,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"3750",2023,"Data Science and Research",156400,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"3751",2023,"Data Analysis",204500,"Senior","Full-time","In-person","M",0,0,1,0,0,0,0,0,1
"3752",2023,"Data Analysis",138900,"Senior","Full-time","In-person","M",0,0,1,0,0,0,0,0,1
"3753",2023,"Data Science and Research",185900,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"3754",2023,"Data Science and Research",129300,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"3755",2023,"Machine Learning and AI",323300,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"3756",2023,"Machine Learning and AI",184700,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"3757",2023,"Machine Learning and AI",247500,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"3758",2023,"Machine Learning and AI",172200,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"3759",2023,"Data Science and Research",204500,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"3760",2023,"Data Science and Research",142200,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"3761",2023,"BI and Visualization",135000,"Senior","Full-time","Remote","M",0,0,0,0,0,0,0,0,1
"3762",2023,"BI and Visualization",110000,"Senior","Full-time","Remote","M",0,0,0,0,0,0,0,0,1
"3763",2023,"Machine Learning and AI",180514,"Senior","Full-time","Remote","M",0,0,0,0,0,0,0,0,0
"3764",2023,"Machine Learning and AI",108308,"Senior","Full-time","Remote","M",0,0,0,0,0,0,0,0,0
"3765",2023,"BI and Visualization",118800,"Senior","Full-time","Remote","M",0,0,0,0,0,0,0,0,1
"3766",2023,"BI and Visualization",75000,"Senior","Full-time","Remote","M",0,0,0,0,0,0,0,0,1
"3767",2023,"Leadership and Management",145000,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"3768",2023,"Leadership and Management",130000,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"3769",2023,"Data Engineering",180514,"Senior","Full-time","Remote","M",1,0,0,0,0,0,0,0,0
"3770",2023,"Data Engineering",108308,"Senior","Full-time","Remote","M",1,0,0,0,0,0,0,0,0
"3771",2023,"Machine Learning and AI",193600,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"3772",2023,"Machine Learning and AI",119700,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"3773",2023,"BI and Visualization",130800,"Senior","Full-time","Remote","M",0,0,0,0,0,0,0,0,1
"3774",2023,"BI and Visualization",87200,"Senior","Full-time","Remote","M",0,0,0,0,0,0,0,0,1
"3775",2023,"Data Engineering",215000,"Senior","Full-time","Remote","M",1,0,0,0,0,0,0,0,1
"3776",2023,"Data Engineering",150000,"Senior","Full-time","Remote","M",1,0,0,0,0,0,0,0,1
"3777",2023,"BI and Visualization",247500,"Executive","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"3778",2023,"BI and Visualization",172200,"Executive","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"3779",2023,"Data Science and Research",61520,"Mid-level","Full-time","Remote","M",0,1,0,0,0,0,0,0,0
"3780",2023,"Data Science and Research",49216,"Mid-level","Full-time","Remote","M",0,1,0,0,0,0,0,0,0
"3781",2023,"Machine Learning and AI",204500,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"3782",2023,"Machine Learning and AI",142200,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"3783",2023,"Data Analysis",169000,"Senior","Full-time","In-person","M",0,0,1,0,0,0,0,0,1
"3784",2023,"Data Analysis",110600,"Senior","Full-time","In-person","M",0,0,1,0,0,0,0,0,1
"3785",2023,"Machine Learning and AI",204500,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"3786",2023,"Machine Learning and AI",142200,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"3787",2023,"Machine Learning and AI",238000,"Senior","Full-time","Remote","M",0,0,0,0,0,0,0,0,1
"3788",2023,"Machine Learning and AI",173000,"Senior","Full-time","Remote","M",0,0,0,0,0,0,0,0,1
"3789",2023,"BI and Visualization",225000,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"3790",2023,"BI and Visualization",156400,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"3791",2023,"Machine Learning and AI",204500,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"3792",2023,"Machine Learning and AI",142200,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"3793",2023,"Data Science and Research",225000,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"3794",2023,"Data Science and Research",156400,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"3795",2023,"Data Science and Research",185900,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"3796",2023,"Data Science and Research",129300,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"3797",2023,"Data Engineering",205785,"Executive","Full-time","Remote","M",1,0,0,0,0,0,0,0,0
"3798",2023,"Data Engineering",123471,"Executive","Full-time","Remote","M",1,0,0,0,0,0,0,0,0
"3799",2023,"Data Science and Research",299500,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"3800",2023,"Data Science and Research",245100,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"3801",2023,"Data Science and Research",153600,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"3802",2023,"Data Science and Research",106800,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"3803",2023,"Machine Learning and AI",40000,"Entry-level","Full-time","In-person","S",0,0,0,0,0,0,0,0,0
"3804",2023,"Data Science and Research",71259,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,0
"3805",2023,"Data Science and Research",125000,"Mid-level","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"3806",2023,"Data Science and Research",90000,"Mid-level","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"3807",2023,"Machine Learning and AI",290000,"Senior","Full-time","Remote","M",0,0,0,0,0,0,0,0,1
"3808",2023,"Machine Learning and AI",226000,"Senior","Full-time","Remote","M",0,0,0,0,0,0,0,0,1
"3809",2023,"Data Science and Research",222200,"Senior","Full-time","In-person","L",0,0,0,0,1,0,0,0,1
"3810",2023,"Data Science and Research",136000,"Senior","Full-time","In-person","L",0,0,0,0,1,0,0,0,1
"3811",2023,"Data Science and Research",161000,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"3812",2023,"Data Science and Research",151000,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"3813",2023,"Data Analysis",53120,"Senior","Full-time","In-person","M",0,0,1,0,0,0,0,0,0
"3814",2023,"Data Analysis",38868,"Senior","Full-time","In-person","M",0,0,1,0,0,0,0,0,0
"3815",2023,"Data Engineering",136994,"Senior","Full-time","Remote","M",1,0,0,0,0,0,0,0,1
"3816",2023,"Data Engineering",101570,"Senior","Full-time","Remote","M",1,0,0,0,0,0,0,0,1
"3817",2023,"Data Science and Research",214500,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"3818",2023,"Data Science and Research",150000,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"3819",2023,"Leadership and Management",150000,"Senior","Full-time","Remote","M",0,0,0,0,0,0,1,0,1
"3820",2023,"Leadership and Management",120000,"Senior","Full-time","Remote","M",0,0,0,0,0,0,1,0,1
"3821",2023,"Data Engineering",278300,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"3822",2023,"Data Engineering",205700,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"3823",2023,"Data Science and Research",185900,"Senior","Full-time","In-person","M",0,0,0,0,1,0,0,0,1
"3824",2023,"Data Science and Research",167310,"Senior","Full-time","In-person","M",0,0,0,0,1,0,0,0,1
"3825",2023,"Data Engineering",114000,"Mid-level","Full-time","Remote","M",1,0,0,0,0,0,0,0,1
"3826",2023,"Data Engineering",100000,"Mid-level","Full-time","Remote","M",1,0,0,0,0,0,0,0,1
"3827",2023,"Data Science and Research",260000,"Senior","Full-time","In-person","L",0,0,0,0,1,0,0,0,1
"3828",2023,"Data Science and Research",136000,"Senior","Full-time","In-person","L",0,0,0,0,1,0,0,0,1
"3829",2023,"Data Engineering",162000,"Senior","Full-time","Remote","M",1,0,0,0,0,0,0,0,1
"3830",2023,"Data Engineering",111000,"Senior","Full-time","Remote","M",1,0,0,0,0,0,0,0,1
"3831",2023,"Data Engineering",225500,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"3832",2023,"Data Engineering",139400,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"3833",2023,"Data Science and Research",225000,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"3834",2023,"Data Science and Research",156400,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"3835",2023,"Leadership and Management",177000,"Mid-level","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
